"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
82590,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1303","VITEK 2","EUCAST","BV BRC","ERR2138386","Escherichia coli","<=1",1,"S"
82614,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1351","VITEK 2","EUCAST","BV BRC","ERR2138426","Escherichia coli","<=1",1,"S"
82615,"gentamicin",">=","16","R","mg/L","Escherichia coli VREC1374","VITEK 2","EUCAST","BV BRC","ERR2138443","Escherichia coli",">=16",16,"R"
82623,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1123","VITEK 2","EUCAST","BV BRC","ERR2146820","Escherichia coli","<=1",1,"S"
82635,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1030","VITEK 2","EUCAST","BV BRC","ERR2138162","Escherichia coli","<=1",1,"S"
82660,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0741","VITEK 2","EUCAST","BV BRC","ERR2137923","Escherichia coli","<=1",1,"S"
82668,"gentamicin","==","4","N","mg/L","Escherichia coli strain 403","VITEK 2","CLSI","BV BRC","SRR5810510","Escherichia coli","==4",4,"S"
82717,"gentamicin",">=","16","R","mg/L","Escherichia coli strain URMC_97","","CLSI","BV BRC","GCA_004567315.1","Escherichia coli",">=16",16,"R"
82720,"gentamicin","<","0.5","S","mg/L","Escherichia coli strain MUGSI_243","","CLSI","BV BRC","SRR4017904","Escherichia coli","<0.5",0.25,"S"
82724,"gentamicin",">=","16","R","mg/L","Escherichia coli VREC0671","VITEK 2","EUCAST","BV BRC","ERR2137876","Escherichia coli",">=16",16,"R"
82732,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES1619","VITEK 2","EUCAST","BV BRC","ERR1878433","Escherichia coli",">=16",16,"R"
82769,"gentamicin","<=","1","S","mg/L","Escherichia coli strain M35","VITEK 2","CLSI","BV BRC","SRR3345833","Escherichia coli","<=1",1,"S"
82777,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0947","VITEK 2","EUCAST","BV BRC","ERR2138092","Escherichia coli","<=1",1,"S"
82779,"gentamicin",">=","16","R","mg/L","Escherichia coli strain URMC_43","","CLSI","BV BRC","GCA_004567605.1","Escherichia coli",">=16",16,"R"
82783,"gentamicin","<=","1","S","mg/L","Escherichia coli strain 467","VITEK 2","CLSI","BV BRC","SRR5862468","Escherichia coli","<=1",1,"S"
82792,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0772","VITEK 2","EUCAST","BV BRC","ERR2137956","Escherichia coli","<=1",1,"S"
82825,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1263","VITEK 2","EUCAST","BV BRC","ERR2138355","Escherichia coli","<=1",1,"S"
82828,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0701","VITEK 2","EUCAST","BV BRC","ERR2137893","Escherichia coli","<=1",1,"S"
82830,"gentamicin",">=","16","R","mg/L","Escherichia coli strain M42","VITEK 2","CLSI","BV BRC","SRR3618634","Escherichia coli",">=16",16,"R"
82860,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1171","VITEK 2","EUCAST","BV BRC","ERR2138418","Escherichia coli","<=1",1,"S"
82861,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1465","VITEK 2","EUCAST","BV BRC","ERR2138560","Escherichia coli","<=1",1,"S"
82876,"gentamicin","<","0.5","S","mg/L","Escherichia coli strain MUGSI_242","","CLSI","BV BRC","SRR4017903","Escherichia coli","<0.5",0.25,"S"
82933,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0786","VITEK 2","EUCAST","BV BRC","ERR2137967","Escherichia coli","<=1",1,"S"
82934,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1183","VITEK 2","EUCAST","BV BRC","ERR2138304","Escherichia coli","<=1",1,"S"
82943,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0794","VITEK 2","EUCAST","BV BRC","ERR2137971","Escherichia coli","<=1",1,"S"
82952,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES0912","VITEK 2","EUCAST","BV BRC","ERR1878238","Escherichia coli",">=16",16,"R"
82978,"gentamicin","<=","1","S","mg/L","Escherichia coli strain M24","VITEK 2","CLSI","BV BRC","SRR2927305","Escherichia coli","<=1",1,"S"
82979,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES0866","VITEK 2","EUCAST","BV BRC","ERR1878233","Escherichia coli","<=1",1,"S"
82994,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1236","VITEK 2","EUCAST","BV BRC","ERR2138338","Escherichia coli","<=1",1,"S"
83000,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1152","VITEK 2","EUCAST","BV BRC","ERR2146821","Escherichia coli","<=1",1,"S"
83001,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1484","VITEK 2","EUCAST","BV BRC","ERR2138561","Escherichia coli","<=1",1,"S"
83008,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1436","VITEK 2","EUCAST","BV BRC","ERR2138480","Escherichia coli","<=1",1,"S"
83046,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1381","VITEK 2","EUCAST","BV BRC","ERR2138607","Escherichia coli","<=1",1,"S"
83058,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0885","VITEK 2","EUCAST","BV BRC","ERR2138048","Escherichia coli","<=1",1,"S"
83101,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1631","VITEK 2","EUCAST","BV BRC","ERR2138716","Escherichia coli","<=1",1,"S"
83115,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0841","VITEK 2","EUCAST","BV BRC","ERR2138023","Escherichia coli","<=1",1,"S"
83124,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1570","VITEK 2","EUCAST","BV BRC","ERR2138610","Escherichia coli","<=1",1,"S"
83132,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES0840","VITEK 2","EUCAST","BV BRC","ERR1878223","Escherichia coli",">=16",16,"R"
83155,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0724","VITEK 2","EUCAST","BV BRC","ERR2137909","Escherichia coli","<=1",1,"S"
83158,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1489","VITEK 2","EUCAST","BV BRC","ERR2138704","Escherichia coli","<=1",1,"S"
83165,"gentamicin","<","0.5","S","mg/L","Escherichia coli strain MUGSI_278","","CLSI","BV BRC","SRR3982375","Escherichia coli","<0.5",0.25,"S"
83193,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1201","VITEK 2","EUCAST","BV BRC","ERR2138315","Escherichia coli","<=1",1,"S"
83194,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1061","VITEK 2","EUCAST","BV BRC","ERR2138189","Escherichia coli","<=1",1,"S"
83198,"gentamicin",">","16","R","mg/L","Escherichia coli strain AR_0058","","CLSI","BV BRC","GCA_002180195.1","Escherichia coli",">16",32,"R"
83235,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1058","VITEK 2","EUCAST","BV BRC","ERR2138187","Escherichia coli","<=1",1,"S"
83245,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0770","VITEK 2","EUCAST","BV BRC","ERR2137955","Escherichia coli","<=1",1,"S"
83253,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0778","VITEK 2","EUCAST","BV BRC","ERR2137962","Escherichia coli","<=1",1,"S"
83257,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0688","VITEK 2","EUCAST","BV BRC","ERR2137885","Escherichia coli","<=1",1,"S"
83259,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES0910","VITEK 2","EUCAST","BV BRC","ERR1878236","Escherichia coli",">=16",16,"R"
83327,"gentamicin","<=","1","S","mg/L","Escherichia coli strain M32","VITEK 2","CLSI","BV BRC","SRR3345830","Escherichia coli","<=1",1,"S"
83331,"gentamicin","<","0.125","S","mg/L","Escherichia coli SMG008U","","EUCAST","BV BRC","GCA_022758785.1","Escherichia coli","<0.125",0.0625,"S"
83346,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1478","VITEK 2","EUCAST","BV BRC","ERR2138703","Escherichia coli","<=1",1,"S"
83350,"gentamicin","<=","1","S","mg/L","Escherichia coli strain 453","VITEK 2","CLSI","BV BRC","SRR5862472","Escherichia coli","<=1",1,"S"
83359,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1629","VITEK 2","EUCAST","BV BRC","ERR2146842","Escherichia coli","<=1",1,"S"
83364,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1323","VITEK 2","EUCAST","BV BRC","ERR2138401","Escherichia coli","<=1",1,"S"
83377,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1467","VITEK 2","EUCAST","BV BRC","ERR2138509","Escherichia coli","<=1",1,"S"
83381,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0875","VITEK 2","EUCAST","BV BRC","ERR2138040","Escherichia coli","<=1",1,"S"
83388,"gentamicin","<=","1","S","mg/L","Escherichia coli strain URMC_17","","CLSI","BV BRC","GCA_004568145.1","Escherichia coli","<=1",1,"S"
83397,"gentamicin",">=","16","R","mg/L","Escherichia coli VREC1088","VITEK 2","EUCAST","BV BRC","ERR2138212","Escherichia coli",">=16",16,"R"
83402,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES0708","VITEK 2","EUCAST","BV BRC","ERR1878184","Escherichia coli",">=16",16,"R"
83440,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0832","VITEK 2","EUCAST","BV BRC","ERR2137996","Escherichia coli","<=1",1,"S"
83445,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1442","VITEK 2","EUCAST","BV BRC","ERR2138502","Escherichia coli","<=1",1,"S"
83447,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES1464","VITEK 2","EUCAST","BV BRC","ERR1878354","Escherichia coli","<=1",1,"S"
83448,"gentamicin","==","1","S","mg/L","Escherichia coli VREC1561","VITEK 2","EUCAST","BV BRC","ERR2138569","Escherichia coli","==1",1,"S"
83468,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1589","VITEK 2","EUCAST","BV BRC","ERR2138618","Escherichia coli","<=1",1,"S"
83490,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0972","VITEK 2","EUCAST","BV BRC","ERR2138115","Escherichia coli","<=1",1,"S"
83491,"gentamicin",">=","16","R","mg/L","Escherichia coli strain URMC_82","","CLSI","BV BRC","GCA_004567405.1","Escherichia coli",">=16",16,"R"
83512,"gentamicin","<=","1","S","mg/L","Escherichia coli strain URMC_89","","CLSI","BV BRC","GCA_004566455.1","Escherichia coli","<=1",1,"S"
83513,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0965","VITEK 2","EUCAST","BV BRC","ERR2138109","Escherichia coli","<=1",1,"S"
83528,"gentamicin","<=","2","S","mg/L","Escherichia coli strain ENV316","","eucast","BV BRC","ERR2580161","Escherichia coli","<=2",2,"S"
83538,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES0838","VITEK 2","EUCAST","BV BRC","ERR1878221","Escherichia coli",">=16",16,"R"
83546,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1394","VITEK 2","EUCAST","BV BRC","ERR2138454","Escherichia coli","<=1",1,"S"
83547,"gentamicin","<=","1","S","mg/L","Escherichia coli strain URMC_10","","CLSI","BV BRC","GCA_004568935.1","Escherichia coli","<=1",1,"S"
83553,"gentamicin",">=","16","R","mg/L","Escherichia coli strain M5","VITEK 2","CLSI","BV BRC","SRR2449141","Escherichia coli",">=16",16,"R"
83598,"gentamicin","<=","1","S","mg/L","Escherichia coli strain URMC_31","","CLSI","BV BRC","GCA_004567185.1","Escherichia coli","<=1",1,"S"
83611,"gentamicin",">=","16","R","mg/L","Escherichia coli strain 219","VITEK 2","CLSI","BV BRC","GCA_003031775.1","Escherichia coli",">=16",16,"R"
83614,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0994","VITEK 2","EUCAST","BV BRC","ERR2138131","Escherichia coli","<=1",1,"S"
83625,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0964","VITEK 2","EUCAST","BV BRC","ERR2138108","Escherichia coli","<=1",1,"S"
83632,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES1496","VITEK 2","EUCAST","BV BRC","ERR1878394","Escherichia coli","<=1",1,"S"
83634,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1343","VITEK 2","EUCAST","BV BRC","ERR2146843","Escherichia coli","<=1",1,"S"
83640,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1404","VITEK 2","EUCAST","BV BRC","ERR2138459","Escherichia coli","<=1",1,"S"
83651,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0735","VITEK 2","EUCAST","BV BRC","ERR2137918","Escherichia coli","<=1",1,"S"
83669,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES0699","VITEK 2","EUCAST","BV BRC","ERR1878176","Escherichia coli","<=1",1,"S"
83673,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES0697","VITEK 2","EUCAST","BV BRC","ERR1878174","Escherichia coli","<=1",1,"S"
83682,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1499","VITEK 2","EUCAST","BV BRC","ERR2138526","Escherichia coli","<=1",1,"S"
83688,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0940","VITEK 2","EUCAST","BV BRC","ERR2138087","Escherichia coli","<=1",1,"S"
83691,"gentamicin","<=","1","S","mg/L","Escherichia coli strain URMC_105","","CLSI","BV BRC","GCA_004569165.1","Escherichia coli","<=1",1,"S"
83692,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES1106","VITEK 2","EUCAST","BV BRC","ERR1878288","Escherichia coli","<=1",1,"S"
83734,"gentamicin",">","16","R","mg/L","Escherichia coli strain AR_0061","","CLSI","BV BRC","GCA_002056065.1","Escherichia coli",">16",32,"R"
83748,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1624","VITEK 2","EUCAST","BV BRC","ERR2138661","Escherichia coli","<=1",1,"S"
83749,"gentamicin",">","16","R","mg/L","Escherichia coli strain AR_0137","","CLSI","BV BRC","GCA_002201835.1","Escherichia coli",">16",32,"R"
83755,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES1596","VITEK 2","EUCAST","BV BRC","ERR1878424","Escherichia coli","<=1",1,"S"
83766,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1476","VITEK 2","EUCAST","BV BRC","ERR2138701","Escherichia coli","<=1",1,"S"
83782,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1567","VITEK 2","EUCAST","BV BRC","ERR2138709","Escherichia coli","<=1",1,"S"
83790,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0769","VITEK 2","EUCAST","BV BRC","ERR2138012","Escherichia coli","<=1",1,"S"
83791,"gentamicin",">=","16","R","mg/L","Escherichia coli strain M8","VITEK 2","CLSI","BV BRC","SRR2449168","Escherichia coli",">=16",16,"R"
83801,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1464","VITEK 2","EUCAST","BV BRC","ERR2138507","Escherichia coli","<=1",1,"S"
83802,"gentamicin",">=","16","R","mg/L","Escherichia coli strain URMC_111","","CLSI","BV BRC","GCA_004568895.1","Escherichia coli",">=16",16,"R"
83809,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1519","VITEK 2","EUCAST","BV BRC","ERR2138715","Escherichia coli","<=1",1,"S"
83810,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1262","VITEK 2","EUCAST","BV BRC","ERR2138354","Escherichia coli","<=1",1,"S"
83814,"gentamicin",">=","16","R","mg/L","Escherichia coli VREC0670","VITEK 2","EUCAST","BV BRC","ERR2137875","Escherichia coli",">=16",16,"R"
83816,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0682","VITEK 2","EUCAST","BV BRC","ERR2138674","Escherichia coli","<=1",1,"S"
83837,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1591","VITEK 2","EUCAST","BV BRC","ERR2138620","Escherichia coli","<=1",1,"S"
83842,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1211","VITEK 2","EUCAST","BV BRC","ERR2138685","Escherichia coli","<=1",1,"S"
83852,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1322","VITEK 2","EUCAST","BV BRC","ERR2138400","Escherichia coli","<=1",1,"S"
83865,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0991","VITEK 2","EUCAST","BV BRC","ERR2138129","Escherichia coli","<=1",1,"S"
83876,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES0746","VITEK 2","EUCAST","BV BRC","ERR1878202","Escherichia coli","<=1",1,"S"
83880,"gentamicin","<=","1","S","mg/L","Escherichia coli strain 163","VITEK 2","CLSI","BV BRC","SRR3095379","Escherichia coli","<=1",1,"S"
83903,"gentamicin",">=","16","R","mg/L","Escherichia coli strain URMC_30","","CLSI","BV BRC","GCA_004567225.1","Escherichia coli",">=16",16,"R"
83915,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES0786","VITEK 2","EUCAST","BV BRC","ERR1878213","Escherichia coli","<=1",1,"S"
83922,"gentamicin",">=","16","R","mg/L","Escherichia coli VREC0675","VITEK 2","EUCAST","BV BRC","ERR2137879","Escherichia coli",">=16",16,"R"
83925,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES1437","VITEK 2","EUCAST","BV BRC","ERR1878351","Escherichia coli","<=1",1,"S"
83932,"gentamicin",">=","16","R","mg/L","Escherichia coli VREC1085","VITEK 2","EUCAST","BV BRC","ERR2138209","Escherichia coli",">=16",16,"R"
83935,"gentamicin","<=","1","S","mg/L","Escherichia coli strain URMC_79","","CLSI","BV BRC","GCA_004566595.1","Escherichia coli","<=1",1,"S"
83951,"gentamicin","==","0.5","S","mg/L","Escherichia coli O157 strain AR-0430","","CLSI","BV BRC","GCA_008727135.1","Escherichia coli","==0.5",0.5,"S"
83956,"gentamicin","<=","2","S","mg/L","Escherichia coli strain ENV222","","eucast","BV BRC","ERR2580156","Escherichia coli","<=2",2,"S"
83957,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES1609","VITEK 2","EUCAST","BV BRC","ERR1878427","Escherichia coli","<=1",1,"S"
83966,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1565","VITEK 2","EUCAST","BV BRC","ERR2138558","Escherichia coli","<=1",1,"S"
83973,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1158","VITEK 2","EUCAST","BV BRC","ERR2138283","Escherichia coli","<=1",1,"S"
83980,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1300","VITEK 2","EUCAST","BV BRC","ERR2138383","Escherichia coli","<=1",1,"S"
83984,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1345","VITEK 2","EUCAST","BV BRC","ERR2138604","Escherichia coli","<=1",1,"S"
83993,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1348","VITEK 2","EUCAST","BV BRC","ERR2138414","Escherichia coli","<=1",1,"S"
84006,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES0839","VITEK 2","EUCAST","BV BRC","ERR1878222","Escherichia coli",">=16",16,"R"
84009,"gentamicin","<=","2","S","mg/L","Escherichia coli strain ENV665","","eucast","BV BRC","ERR2580168","Escherichia coli","<=2",2,"S"
84017,"gentamicin","<=","1","S","mg/L","Escherichia coli strain 343","VITEK 2","CLSI","BV BRC","SRR5341982","Escherichia coli","<=1",1,"S"
84035,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES0785","VITEK 2","EUCAST","BV BRC","ERR1878212","Escherichia coli","<=1",1,"S"
84041,"gentamicin","<=","1","S","mg/L","Escherichia coli strain 144","VITEK 2","CLSI","BV BRC","SRR3057124","Escherichia coli","<=1",1,"S"
84044,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1191","VITEK 2","EUCAST","BV BRC","ERR2138309","Escherichia coli","<=1",1,"S"
84046,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1278","VITEK 2","EUCAST","BV BRC","ERR2138369","Escherichia coli","<=1",1,"S"
84054,"gentamicin","<=","1","S","mg/L","Escherichia coli strain M12","VITEK 2","CLSI","BV BRC","SRR2544770","Escherichia coli","<=1",1,"S"
84059,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0810","VITEK 2","EUCAST","BV BRC","ERR2137980","Escherichia coli","<=1",1,"S"
84069,"gentamicin","<=","2","S","mg/L","Escherichia coli strain ENV235","","eucast","BV BRC","ERR2580160","Escherichia coli","<=2",2,"S"
84074,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1194","VITEK 2","EUCAST","BV BRC","ERR2138312","Escherichia coli","<=1",1,"S"
84081,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0685","VITEK 2","EUCAST","BV BRC","ERR2137883","Escherichia coli","<=1",1,"S"
84090,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1024","VITEK 2","EUCAST","BV BRC","ERR2138156","Escherichia coli","<=1",1,"S"
84094,"gentamicin",">=","16","R","mg/L","Escherichia coli strain M1","VITEK 2","CLSI","BV BRC","SRR2449036","Escherichia coli",">=16",16,"R"
84097,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1104","VITEK 2","EUCAST","BV BRC","ERR2138222","Escherichia coli","<=1",1,"S"
84103,"gentamicin","==","1","S","mg/L","Escherichia coli VREC0784","VITEK 2","EUCAST","BV BRC","ERR2137966","Escherichia coli","==1",1,"S"
84135,"gentamicin","==","16","R","mg/L","Escherichia coli SMG010F1","","EUCAST","BV BRC","GCA_022758385.1","Escherichia coli","==16",16,"R"
84142,"gentamicin",">=","16","R","mg/L","Escherichia coli VRES0908","VITEK 2","EUCAST","BV BRC","ERR1878234","Escherichia coli",">=16",16,"R"
84155,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC1045","VITEK 2","EUCAST","BV BRC","ERR2138260","Escherichia coli","<=1",1,"S"
84162,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0953","VITEK 2","EUCAST","BV BRC","ERR2138098","Escherichia coli","<=1",1,"S"
84168,"gentamicin","<=","1","S","mg/L","Escherichia coli VRES1190","VITEK 2","EUCAST","BV BRC","ERR1878312","Escherichia coli","<=1",1,"S"
84186,"gentamicin","<=","1","S","mg/L","Escherichia coli VREC0957","VITEK 2","EUCAST","BV BRC","ERR2138673","Escherichia coli","<=1",1,"S"
