"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
82771,"cefotaxime",">","64","R","mg/L","Escherichia coli strain MUGSI_25","","CLSI","BV BRC","SRR3982376","Escherichia coli",">64",128,"R"
82787,"cefotaxime",">","64","R","mg/L","Escherichia coli strain MUGSI_179","","CLSI","BV BRC","SRR4017814","Escherichia coli",">64",128,"R"
82790,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1604","VITEK 2","EUCAST","BV BRC","ERR2138642","Escherichia coli","<=1",1,"S"
82810,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0944","VITEK 2","EUCAST","BV BRC","ERR2138090","Escherichia coli","<=1",1,"S"
82816,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0681","VITEK 2","EUCAST","BV BRC","ERR2137936","Escherichia coli","<=1",1,"S"
82852,"cefotaxime",">","64","R","mg/L","Escherichia coli strain MUGSI_81","","CLSI","BV BRC","SRR4017832","Escherichia coli",">64",128,"R"
82888,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1448","VITEK 2","EUCAST","BV BRC","ERR2138490","Escherichia coli","<=1",1,"S"
82894,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1558","VITEK 2","EUCAST","BV BRC","ERR2138552","Escherichia coli","<=1",1,"S"
82917,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0954","VITEK 2","EUCAST","BV BRC","ERR1878250","Escherichia coli","==8",8,"R"
82940,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0702","VITEK 2","EUCAST","BV BRC","ERR1878179","Escherichia coli",">=64",64,"R"
82949,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0984","VITEK 2","EUCAST","BV BRC","ERR2138123","Escherichia coli","<=1",1,"S"
82962,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1531","VITEK 2","EUCAST","BV BRC","ERR2138726","Escherichia coli","<=1",1,"S"
82988,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1087","VITEK 2","EUCAST","BV BRC","ERR2138211","Escherichia coli",">=64",64,"R"
83015,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0938","VITEK 2","EUCAST","BV BRC","ERR2138085","Escherichia coli","<=1",1,"S"
83018,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1059","VITEK 2","EUCAST","BV BRC","ERR2138188","Escherichia coli","<=1",1,"S"
83030,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1498","VITEK 2","EUCAST","BV BRC","ERR1878396","Escherichia coli",">=64",64,"R"
83031,"cefotaxime","==","32","R","mg/L","Escherichia coli VREC1592","VITEK 2","EUCAST","BV BRC","ERR2138621","Escherichia coli","==32",32,"R"
83036,"cefotaxime","==","32","R","mg/L","Escherichia coli strain AR436","","CLSI","BV BRC","GCA_003073875.1","Escherichia coli","==32",32,"R"
83037,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0791","VITEK 2","EUCAST","BV BRC","ERR2138014","Escherichia coli","<=1",1,"S"
83062,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1597","VITEK 2","EUCAST","BV BRC","ERR1878425","Escherichia coli","==16",16,"R"
83068,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0996","VITEK 2","EUCAST","BV BRC","ERR2138133","Escherichia coli","<=1",1,"S"
83078,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1472","VITEK 2","EUCAST","BV BRC","ERR2138514","Escherichia coli","<=1",1,"S"
83084,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1324","VITEK 2","EUCAST","BV BRC","ERR2146826","Escherichia coli","<=1",1,"S"
83088,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0803","VITEK 2","EUCAST","BV BRC","ERR2137977","Escherichia coli","<=1",1,"S"
83093,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1506","VITEK 2","EUCAST","BV BRC","ERR1878402","Escherichia coli",">=64",64,"R"
83098,"cefotaxime","==","32","R","mg/L","Escherichia coli VRES1428","VITEK 2","EUCAST","BV BRC","ERR1878376","Escherichia coli","==32",32,"R"
83122,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1043","VITEK 2","EUCAST","BV BRC","ERR2138671","Escherichia coli","<=1",1,"S"
83128,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1491","VITEK 2","EUCAST","BV BRC","ERR2138706","Escherichia coli","<=1",1,"S"
83138,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1488","VITEK 2","EUCAST","BV BRC","GCF_001601605.1","Escherichia coli","<=1",1,"S"
83146,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1443","VITEK 2","EUCAST","BV BRC","ERR2138485","Escherichia coli","<=1",1,"S"
83154,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1246","VITEK 2","EUCAST","BV BRC","ERR2138343","Escherichia coli","<=1",1,"S"
83167,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1491","VITEK 2","EUCAST","BV BRC","ERR1878389","Escherichia coli","==16",16,"R"
83171,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1511","VITEK 2","EUCAST","BV BRC","ERR2138723","Escherichia coli","<=1",1,"S"
83189,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1623","VITEK 2","EUCAST","BV BRC","ERR2138660","Escherichia coli","<=1",1,"S"
83205,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1311","VITEK 2","EUCAST","BV BRC","ERR2138394","Escherichia coli","<=1",1,"S"
83220,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1464","VITEK 2","EUCAST","BV BRC","ERR2138507","Escherichia coli","<=1",1,"S"
83221,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1105","VITEK 2","EUCAST","BV BRC","ERR2138223","Escherichia coli","<=1",1,"S"
83238,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1431","VITEK 2","EUCAST","BV BRC","ERR1878347","Escherichia coli","==16",16,"R"
83251,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0913","VITEK 2","EUCAST","BV BRC","ERR1878239","Escherichia coli","==8",8,"R"
83283,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0737","VITEK 2","EUCAST","BV BRC","ERR2137941","Escherichia coli","<=1",1,"S"
83300,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1011","VITEK 2","EUCAST","BV BRC","ERR2138147","Escherichia coli","<=1",1,"S"
83358,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1591","VITEK 2","EUCAST","BV BRC","GCF_001606445.1","Escherichia coli","==16",16,"R"
83394,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0714","VITEK 2","EUCAST","BV BRC","ERR1878190","Escherichia coli",">=64",64,"R"
83416,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0691","VITEK 2","EUCAST","BV BRC","ERR2137888","Escherichia coli","<=1",1,"S"
83444,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1301","VITEK 2","EUCAST","BV BRC","ERR1878323","Escherichia coli",">=64",64,"R"
83460,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1377","VITEK 2","EUCAST","BV BRC","ERR2138446","Escherichia coli","<=1",1,"S"
83463,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1030","VITEK 2","EUCAST","BV BRC","ERR2138162","Escherichia coli","<=1",1,"S"
83469,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0902","VITEK 2","EUCAST","BV BRC","ERR2138062","Escherichia coli","<=1",1,"S"
83471,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1309","VITEK 2","EUCAST","BV BRC","ERR1878327","Escherichia coli",">=64",64,"R"
83478,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0835","VITEK 2","EUCAST","BV BRC","ERR1878218","Escherichia coli","==8",8,"R"
83544,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1183","VITEK 2","EUCAST","BV BRC","ERR2138304","Escherichia coli","<=1",1,"S"
83545,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1325","VITEK 2","EUCAST","BV BRC","ERR2138402","Escherichia coli","<=1",1,"S"
83563,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1168","VITEK 2","EUCAST","BV BRC","ERR1878307","Escherichia coli",">=64",64,"R"
83566,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1492","VITEK 2","EUCAST","BV BRC","ERR1878390","Escherichia coli","==16",16,"R"
83568,"cefotaxime","<=","1","S","mg/L","Escherichia coli VRES0868","VITEK 2","EUCAST","BV BRC","ERR2138635","Escherichia coli","<=1",1,"S"
83572,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1004","VITEK 2","EUCAST","BV BRC","ERR2138140","Escherichia coli","<=1",1,"S"
83590,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0817","VITEK 2","EUCAST","BV BRC","ERR2137986","Escherichia coli","<=1",1,"S"
83599,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0970","VITEK 2","EUCAST","BV BRC","ERR2138113","Escherichia coli","<=1",1,"S"
83627,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0754","VITEK 2","EUCAST","BV BRC","ERR2137943","Escherichia coli","<=1",1,"S"
83631,"cefotaxime","==","32","R","mg/L","Escherichia coli strain AR_0114","","CLSI","BV BRC","GCA_002192275.1","Escherichia coli","==32",32,"R"
83654,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1124","VITEK 2","EUCAST","BV BRC","ERR2138239","Escherichia coli",">=64",64,"R"
83663,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1307","VITEK 2","EUCAST","BV BRC","ERR2138390","Escherichia coli","<=1",1,"S"
83681,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1484","VITEK 2","EUCAST","BV BRC","ERR2138561","Escherichia coli","<=1",1,"S"
83717,"cefotaxime",">","64","R","mg/L","Escherichia coli strain AR_0058","","CLSI","BV BRC","GCA_002180195.1","Escherichia coli",">64",128,"R"
83721,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1502","VITEK 2","EUCAST","BV BRC","ERR2138693","Escherichia coli","<=1",1,"S"
83722,"cefotaxime","==","16","R","mg/L","Escherichia coli VREC1382","VITEK 2","EUCAST","BV BRC","ERR2138449","Escherichia coli","==16",16,"R"
83735,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1524","VITEK 2","EUCAST","BV BRC","ERR2138713","Escherichia coli","<=1",1,"S"
83758,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0782","VITEK 2","EUCAST","BV BRC","ERR1878209","Escherichia coli",">=64",64,"R"
83763,"cefotaxime","<=","0.5","S","mg/L","Escherichia coli strain ENV326","","eucast","BV BRC","ERR2580164","Escherichia coli","<=0.5",0.5,"S"
83776,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1302","VITEK 2","EUCAST","BV BRC","ERR1878324","Escherichia coli",">=64",64,"R"
83806,"cefotaxime","==","4","R","mg/L","Escherichia coli VRES1197","VITEK 2","EUCAST","BV BRC","ERR1878317","Escherichia coli","==4",4,"R"
83838,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1352","VITEK 2","EUCAST","BV BRC","ERR2138427","Escherichia coli","<=1",1,"S"
83866,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0926","VITEK 2","EUCAST","BV BRC","ERR2138079","Escherichia coli","<=1",1,"S"
83867,"cefotaxime","<","0.5","S","mg/L","Escherichia coli strain MUGSI_210","","CLSI","BV BRC","SRR4069212","Escherichia coli","<0.5",0.25,"S"
83870,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0949","VITEK 2","EUCAST","BV BRC","ERR1878245","Escherichia coli","==8",8,"R"
83874,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1435","VITEK 2","EUCAST","BV BRC","ERR2138479","Escherichia coli","<=1",1,"S"
83877,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1106","VITEK 2","EUCAST","BV BRC","ERR1878288","Escherichia coli",">=64",64,"R"
83881,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1179","VITEK 2","EUCAST","BV BRC","ERR2138682","Escherichia coli","<=1",1,"S"
83897,"cefotaxime","==","0.125","S","mg/L","Escherichia coli VREC1561","VITEK 2","EUCAST","BV BRC","ERR2138569","Escherichia coli","==0.125",0.125,"S"
83911,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0972","VITEK 2","EUCAST","BV BRC","ERR2138115","Escherichia coli","<=1",1,"S"
83946,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1194","VITEK 2","EUCAST","BV BRC","ERR2138312","Escherichia coli","<=1",1,"S"
83947,"cefotaxime","<=","1","S","mg/L","Escherichia coli strain FDA-CDC-AR_0020","","CLSI","BV BRC","SRR4025843","Escherichia coli","<=1",1,"S"
83961,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0911","VITEK 2","EUCAST","BV BRC","ERR1878237","Escherichia coli","==8",8,"R"
83979,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1050","VITEK 2","EUCAST","BV BRC","ERR2138250","Escherichia coli","<=1",1,"S"
84003,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0682","VITEK 2","EUCAST","BV BRC","ERR2138674","Escherichia coli","<=1",1,"S"
84010,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0818","VITEK 2","EUCAST","BV BRC","ERR2137987","Escherichia coli","<=1",1,"S"
84048,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1083","VITEK 2","EUCAST","BV BRC","ERR2138207","Escherichia coli",">=64",64,"R"
84049,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0847","VITEK 2","EUCAST","BV BRC","ERR2138005","Escherichia coli","<=1",1,"S"
84050,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1232","VITEK 2","EUCAST","BV BRC","ERR2138336","Escherichia coli","<=1",1,"S"
84051,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1482","VITEK 2","EUCAST","BV BRC","ERR2138521","Escherichia coli","<=1",1,"S"
84055,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0658","VITEK 2","EUCAST","BV BRC","ERR2137867","Escherichia coli","<=1",1,"S"
84063,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0738","VITEK 2","EUCAST","BV BRC","ERR2137942","Escherichia coli","<=1",1,"S"
84101,"cefotaxime","==","8","R","mg/L","Escherichia coli VREC1410","VITEK 2","EUCAST","BV BRC","ERR2138463","Escherichia coli","==8",8,"R"
84146,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1494","VITEK 2","EUCAST","BV BRC","ERR1878392","Escherichia coli","==16",16,"R"
84165,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1024","VITEK 2","EUCAST","BV BRC","ERR2138156","Escherichia coli","<=1",1,"S"
84173,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1430","VITEK 2","EUCAST","BV BRC","ERR1878346","Escherichia coli","==16",16,"R"
84179,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0772","VITEK 2","EUCAST","BV BRC","ERR2137956","Escherichia coli","<=1",1,"S"
84181,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0855","VITEK 2","EUCAST","BV BRC","ERR2138025","Escherichia coli","<=1",1,"S"
84189,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1458","VITEK 2","EUCAST","BV BRC","GCF_001596865.1","Escherichia coli","<=1",1,"S"
84190,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0890","VITEK 2","EUCAST","BV BRC","ERR2138050","Escherichia coli","<=1",1,"S"
84191,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1546","VITEK 2","EUCAST","BV BRC","ERR2138710","Escherichia coli","<=1",1,"S"
84197,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1507","VITEK 2","EUCAST","BV BRC","ERR2146844","Escherichia coli","<=1",1,"S"
84210,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0717","VITEK 2","EUCAST","BV BRC","ERR2137902","Escherichia coli","<=1",1,"S"
84227,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0993","VITEK 2","EUCAST","BV BRC","ERR2146818","Escherichia coli","<=1",1,"S"
84230,"cefotaxime",">","64","R","mg/L","Escherichia coli strain AR_0369","","CLSI","BV BRC","GCA_002968715.1","Escherichia coli",">64",128,"R"
84236,"cefotaxime","==","8","R","mg/L","Escherichia coli strain 15062645","","EUCAST","BV BRC","ERR2209745","Escherichia coli","==8",8,"R"
84249,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1485","VITEK 2","EUCAST","BV BRC","ERR2138562","Escherichia coli","<=1",1,"S"
84252,"cefotaxime","==","0.25","S","mg/L","Escherichia coli strain 14054555","","EUCAST","BV BRC","ERR2209728","Escherichia coli","==0.25",0.25,"S"
84255,"cefotaxime","==","8","R","mg/L","Escherichia coli VREC0910","VITEK 2","EUCAST","BV BRC","ERR2138067","Escherichia coli","==8",8,"R"
84257,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0834","VITEK 2","EUCAST","BV BRC","ERR2137997","Escherichia coli","<=1",1,"S"
84261,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1209","VITEK 2","EUCAST","BV BRC","ERR2138321","Escherichia coli","<=1",1,"S"
84280,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0833","VITEK 2","EUCAST","BV BRC","ERR1878216","Escherichia coli","==8",8,"R"
84285,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1054","VITEK 2","EUCAST","BV BRC","ERR2138255","Escherichia coli","<=1",1,"S"
84296,"cefotaxime","==","0.125","S","mg/L","Escherichia coli VREC0782","VITEK 2","EUCAST","BV BRC","ERR2137964","Escherichia coli","==0.125",0.125,"S"
84307,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0943","VITEK 2","EUCAST","BV BRC","ERR2138089","Escherichia coli","<=1",1,"S"
84330,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1106","VITEK 2","EUCAST","BV BRC","ERR2138224","Escherichia coli","<=1",1,"S"
84334,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1596","VITEK 2","EUCAST","BV BRC","ERR1878424","Escherichia coli","==16",16,"R"
84336,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1616","VITEK 2","EUCAST","BV BRC","ERR2138695","Escherichia coli","<=1",1,"S"
84351,"cefotaxime","<=","1","S","mg/L","Escherichia coli VRES0876","VITEK 2","EUCAST","BV BRC","ERR2138641","Escherichia coli","<=1",1,"S"
84359,"cefotaxime","==","8","R","mg/L","Escherichia coli VREC1301","VITEK 2","EUCAST","BV BRC","ERR2138384","Escherichia coli","==8",8,"R"
84442,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1305","VITEK 2","EUCAST","BV BRC","ERR2138388","Escherichia coli","<=1",1,"S"
84446,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0678","VITEK 2","EUCAST","BV BRC","ERR2137935","Escherichia coli","<=1",1,"S"
84454,"cefotaxime","==","0.25","S","mg/L","Escherichia coli strain 14040376","","EUCAST","BV BRC","ERR2209710","Escherichia coli","==0.25",0.25,"S"
84470,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0909","VITEK 2","EUCAST","BV BRC","ERR1878235","Escherichia coli","==8",8,"R"
84477,"cefotaxime",">","64","R","mg/L","Escherichia coli strain AR_0371","","CLSI","BV BRC","GCA_003000615.1","Escherichia coli",">64",128,"R"
84509,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0895","VITEK 2","EUCAST","BV BRC","ERR2138055","Escherichia coli","<=1",1,"S"
84518,"cefotaxime","<","0.5","S","mg/L","Escherichia coli strain MUGSI_276","","CLSI","BV BRC","SRR3982317","Escherichia coli","<0.5",0.25,"S"
84552,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1013","VITEK 2","EUCAST","BV BRC","ERR2138591","Escherichia coli",">=64",64,"R"
84555,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1166","VITEK 2","EUCAST","BV BRC","ERR2146822","Escherichia coli","<=1",1,"S"
84566,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0988","VITEK 2","EUCAST","BV BRC","ERR2138126","Escherichia coli","<=1",1,"S"
84589,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1041","VITEK 2","EUCAST","BV BRC","ERR1878270","Escherichia coli",">=64",64,"R"
84601,"cefotaxime","==","4","R","mg/L","Escherichia coli VRES1092","VITEK 2","EUCAST","BV BRC","ERR1878276","Escherichia coli","==4",4,"R"
84607,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1591","VITEK 2","EUCAST","BV BRC","ERR2138620","Escherichia coli","<=1",1,"S"
84619,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1567","VITEK 2","EUCAST","BV BRC","ERR2138709","Escherichia coli","<=1",1,"S"
84625,"cefotaxime","<=","0.5","S","mg/L","Escherichia coli strain ENV76","","eucast","BV BRC","ERR2580152","Escherichia coli","<=0.5",0.5,"S"
84628,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1165","VITEK 2","EUCAST","BV BRC","ERR1878304","Escherichia coli",">=64",64,"R"
84679,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0985","VITEK 2","EUCAST","BV BRC","ERR2138590","Escherichia coli","<=1",1,"S"
84683,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1098","VITEK 2","EUCAST","BV BRC","ERR1878281","Escherichia coli",">=64",64,"R"
84689,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1465","VITEK 2","EUCAST","BV BRC","ERR1878355","Escherichia coli",">=64",64,"R"
84693,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1525","VITEK 2","EUCAST","BV BRC","ERR2138712","Escherichia coli","<=1",1,"S"
84699,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0670","VITEK 2","EUCAST","BV BRC","ERR2137875","Escherichia coli","<=1",1,"S"
84702,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1342","VITEK 2","EUCAST","BV BRC","ERR2138412","Escherichia coli","<=1",1,"S"
84710,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1374","VITEK 2","EUCAST","BV BRC","ERR2138443","Escherichia coli","<=1",1,"S"
84728,"cefotaxime","==","0.25","S","mg/L","Escherichia coli strain 14050802","","EUCAST","BV BRC","ERR2209732","Escherichia coli","==0.25",0.25,"S"
84729,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0745","VITEK 2","EUCAST","BV BRC","ERR1878201","Escherichia coli",">=64",64,"R"
